transaction_id,price,customer_id,payment_method,timestamp,flag,total_quantity
130421,165.73,6935,Bank Transfer,2024-02-10 18:29:18,app,3
130422,182.56,66,Credit Card,2024-06-14 14:06:38,app,2
130423,161.42,8562,PayPal,2024-08-18 17:14:38,app,8
130424,669.44,7625,PayPal,2024-07-19 05:56:53,app,9
130425,618.29,4916,Credit Card,2024-01-06 14:54:59,app,8
130426,24.79,3481,Credit Card,2024-06-26 13:19:40,app,1
130427,123.02,9635,Credit Card,2023-10-17 12:13:28,app,2
130428,557.96,7620,PayPal,2023-12-12 09:37:18,app,7
130429,604.94,8271,Credit Card,2023-11-11 15:02:46,app,9
130430,236.9,6297,PayPal,2024-07-13 07:42:12,app,7
130431,513.04,3400,PayPal,2024-04-22 20:34:13,app,1
130432,741.09,986,Credit Card,2024-05-25 04:24:35,app,9
130433,532.35,558,Bank Transfer,2024-01-16 02:12:05,app,4
130434,770.83,4861,Bank Transfer,2024-04-07 08:45:26,app,7
130435,713.35,5668,Bank Transfer,2024-05-21 17:17:57,app,1
130436,226.2,7179,PayPal,2024-08-08 20:16:59,app,5
130437,171.93,6652,PayPal,2024-09-25 14:42:14,app,10
130438,992.25,7575,PayPal,2024-06-18 07:25:03,app,8
130439,568.86,9179,Bank Transfer,2024-07-24 04:19:42,app,8
130440,226.58,9898,PayPal,2024-04-09 20:39:01,app,2
130441,376.48,964,Bank Transfer,2024-05-24 02:07:34,app,10
130442,385.31,4508,Bank Transfer,2024-08-07 12:09:23,app,2
130443,309.06,828,Bank Transfer,2023-12-11 10:59:51,app,6
130444,875.31,3079,Bank Transfer,2024-07-07 18:08:12,app,7
130445,900.85,2088,Credit Card,2024-08-01 05:43:52,app,3
130446,703.24,479,Bank Transfer,2023-11-15 01:05:11,app,8
130447,514.71,5495,PayPal,2023-11-26 21:11:59,app,3
130448,827.46,4162,Bank Transfer,2023-12-20 09:34:04,app,8
130449,465.54,5068,Credit Card,2023-11-07 10:36:18,app,10
130450,975.56,9292,PayPal,2024-04-17 14:25:51,app,2
130451,618.93,7968,Credit Card,2024-07-02 07:20:33,app,9
130452,468.06,4546,PayPal,2024-07-25 20:03:15,app,7
130453,111.18,9831,Credit Card,2024-09-04 20:16:35,app,2
130454,946.52,7968,PayPal,2024-05-14 01:00:44,app,5
130455,493.26,3564,Bank Transfer,2024-06-23 08:52:59,app,8
130456,320.1,1996,Credit Card,2023-11-21 04:13:56,app,7
130457,858.91,2701,PayPal,2024-02-05 09:24:17,app,1
130458,456.89,6228,PayPal,2024-07-15 07:41:03,app,2
130459,823.93,2621,PayPal,2024-03-19 11:51:35,app,7
130460,413.29,7074,PayPal,2024-01-23 12:32:06,app,1
130461,194.19,7373,Credit Card,2024-06-01 20:03:02,app,10
130462,947.48,5105,PayPal,2023-11-30 11:17:01,app,1
130463,628.22,3207,PayPal,2024-09-28 05:39:50,app,3
130464,611.43,450,Bank Transfer,2023-12-01 04:19:55,app,8
130465,828.19,6463,Credit Card,2024-09-18 12:34:20,app,4
130466,36.76,6861,Credit Card,2024-06-13 06:35:41,app,4
130467,166.83,3047,Bank Transfer,2024-07-03 01:06:51,app,7
130468,857.8,1797,Credit Card,2023-11-10 04:06:42,app,1
130469,494.31,8551,PayPal,2024-07-30 17:49:58,app,8
130470,90.4,150,PayPal,2024-04-24 04:34:48,app,5
130471,57.08,5329,PayPal,2024-02-03 02:41:09,app,8
130472,480.97,8144,Bank Transfer,2024-07-06 01:24:46,app,7
130473,285.43,5466,Credit Card,2024-01-19 14:44:01,app,1
130474,370.38,1889,Bank Transfer,2024-09-13 13:09:05,app,3
130475,405.91,641,Credit Card,2024-05-28 22:07:37,app,2
130476,949.99,5176,Bank Transfer,2023-12-31 08:04:18,app,10
130477,392.92,3363,Bank Transfer,2024-04-05 09:43:10,app,7
130478,235.26,3053,PayPal,2024-07-02 10:52:04,app,5
130479,849.52,7287,PayPal,2024-09-28 03:06:34,app,7
130480,231.23,4924,Bank Transfer,2024-01-12 03:05:23,app,2
130481,88.4,9651,Bank Transfer,2024-05-16 05:48:57,app,1
130482,741.59,3556,Bank Transfer,2024-09-13 18:41:15,app,3
130483,269.48,1387,PayPal,2024-05-01 20:01:23,app,3
130484,192.59,1461,Bank Transfer,2024-05-22 10:15:08,app,2
130485,136.29,4508,Credit Card,2023-12-09 15:30:06,app,9
130486,701.32,520,Credit Card,2024-04-09 00:53:58,app,3
130487,448.04,4289,PayPal,2024-04-17 22:01:43,app,3
130488,167.24,4114,PayPal,2023-10-23 12:53:05,app,4
130489,627.13,40,PayPal,2024-06-18 02:11:47,app,2
130490,226.76,6589,Bank Transfer,2024-09-27 20:43:17,app,4
130491,249.76,3614,Bank Transfer,2024-01-18 08:07:54,app,9
130492,586.56,6977,PayPal,2023-12-10 23:44:23,app,5
130493,936.46,1135,Credit Card,2024-02-06 08:51:11,app,1
130494,173.24,5229,Bank Transfer,2024-04-12 10:32:59,app,5
130495,568.1,5992,Credit Card,2024-07-31 14:44:57,app,2
130496,525.21,7903,PayPal,2024-01-05 09:12:47,app,7
130497,107.4,96,PayPal,2023-10-26 14:48:26,app,4
130498,341.57,9760,PayPal,2024-04-20 09:34:05,app,9
130499,153.23,2452,Bank Transfer,2024-06-16 14:24:58,app,4
130500,635.83,1436,PayPal,2024-03-07 07:13:27,app,10
130501,237.69,3907,Credit Card,2024-06-22 01:41:35,app,5
130502,621.19,7374,Bank Transfer,2024-03-02 00:14:55,app,9
130503,996.47,8367,Credit Card,2024-01-24 09:25:10,app,6
130504,621.6,6495,Credit Card,2024-07-30 05:33:28,app,1
130505,610.34,1158,PayPal,2024-08-06 06:15:32,app,6
130506,927.37,1134,Bank Transfer,2024-07-28 13:41:40,app,9
130507,362.02,1891,Bank Transfer,2024-08-30 10:35:17,app,2
130508,523.89,4332,PayPal,2024-03-29 15:55:14,app,1
130509,965.83,8075,Credit Card,2024-09-04 06:48:06,app,6
130510,246.78,8444,Credit Card,2024-08-07 14:55:08,app,10
130511,159.42,9713,Bank Transfer,2024-03-14 21:10:08,app,7
130512,415.87,726,Credit Card,2024-03-18 09:21:48,app,8
130513,392.6,1353,Bank Transfer,2023-11-08 09:31:05,app,8
130514,856.07,6196,Bank Transfer,2024-02-20 06:32:16,app,10
130515,320.67,938,Bank Transfer,2024-03-07 12:49:15,app,6
130516,712.11,8919,Bank Transfer,2023-11-20 08:44:48,app,5
130517,218.2,3270,Credit Card,2024-03-06 11:42:42,app,10
130518,866.63,3920,Bank Transfer,2024-06-11 00:09:19,app,9
130519,993.3,5371,Credit Card,2024-09-19 09:14:54,app,1
130520,679.06,8907,Bank Transfer,2024-06-15 03:40:23,app,8
130521,444.93,906,Bank Transfer,2024-06-17 13:36:42,app,6
130522,941.68,4973,PayPal,2024-03-21 23:20:19,app,6
130523,390.02,7073,PayPal,2024-02-04 01:03:38,app,2
130524,941.66,3354,Bank Transfer,2024-06-09 16:46:39,app,4
130525,267.96,221,Credit Card,2024-07-03 08:26:33,app,4
130526,124.49,9995,Credit Card,2024-04-01 04:17:36,app,8
130527,664.18,6422,PayPal,2024-06-15 21:40:06,app,8
130528,878.52,4224,PayPal,2024-05-13 10:49:57,app,6
130529,108.34,2433,Bank Transfer,2023-11-10 16:01:51,app,2
130530,139.9,7874,Bank Transfer,2024-01-20 19:17:44,app,6
130531,688.11,1088,Bank Transfer,2024-01-01 08:31:07,app,10
130532,571.37,8129,Credit Card,2024-03-11 09:17:10,app,2
130533,106.77,5331,Bank Transfer,2024-07-21 07:55:44,app,2
130534,38.86,2126,Credit Card,2024-07-13 14:19:54,app,8
130535,51.05,1965,PayPal,2024-06-13 13:11:02,app,3
130536,652.76,2734,Bank Transfer,2024-09-07 03:13:29,app,9
130537,112.84,4544,PayPal,2024-09-10 06:50:23,app,3
130538,526.63,3053,Credit Card,2024-04-03 21:20:55,app,3
130539,233.5,103,PayPal,2023-12-02 13:59:28,app,2
130540,529.52,7845,Credit Card,2024-08-24 10:24:33,app,7
130541,480.02,9349,PayPal,2024-05-15 08:49:42,app,10
130542,603.59,5778,PayPal,2024-05-21 19:29:29,app,4
130543,762.69,8621,Credit Card,2024-07-20 13:43:55,app,9
130544,994.63,7476,PayPal,2024-09-23 22:52:59,app,5
130545,88.93,7807,Credit Card,2024-07-27 05:46:52,app,5
130546,361.05,9239,Bank Transfer,2024-09-17 02:06:08,app,8
130547,881.0,3280,Bank Transfer,2024-01-23 01:11:34,app,6
130548,400.71,9964,Credit Card,2024-05-13 03:48:32,app,4
130549,926.13,153,Credit Card,2024-03-14 22:06:37,app,8
130550,974.86,8213,Credit Card,2024-09-29 01:00:22,app,6
130551,513.01,4078,Bank Transfer,2024-09-14 19:02:00,app,3
130552,712.44,4723,Bank Transfer,2024-07-15 19:11:58,app,4
130553,230.54,6752,Bank Transfer,2024-09-07 06:12:32,app,5
130554,555.12,6439,Bank Transfer,2024-02-18 23:40:46,app,3
130555,317.82,4118,Credit Card,2024-01-14 12:30:14,app,5
130556,497.08,2249,PayPal,2024-09-09 08:55:57,app,2
130557,736.47,1904,Credit Card,2023-12-06 03:47:39,app,6
130558,154.77,1325,Bank Transfer,2024-04-19 11:21:47,app,5
130559,20.94,3040,Bank Transfer,2024-06-21 10:18:22,app,7
130560,544.57,9206,PayPal,2024-04-15 12:08:41,app,2
130561,763.3,4758,Credit Card,2023-10-31 11:20:43,app,8
130562,158.41,173,PayPal,2023-10-09 18:13:30,app,2
130563,280.61,7241,Credit Card,2024-05-23 03:54:09,app,8
130564,146.02,9036,PayPal,2023-12-04 13:57:04,app,1
130565,273.26,816,PayPal,2024-05-27 17:04:00,app,8
130566,85.24,785,Credit Card,2024-01-11 18:32:40,app,6
130567,994.11,7545,Bank Transfer,2024-05-17 06:45:54,app,1
130568,831.31,5378,PayPal,2024-07-17 10:32:48,app,3
130569,734.48,6628,Credit Card,2024-07-08 12:31:42,app,2
130570,511.89,6317,Bank Transfer,2024-06-07 17:52:49,app,6
130571,301.9,2153,Bank Transfer,2024-09-14 22:12:36,app,10
130572,472.51,1227,Credit Card,2024-07-26 11:04:48,app,2
130573,631.14,3817,PayPal,2024-05-18 12:15:32,app,5
130574,890.03,9107,Bank Transfer,2024-06-26 17:51:17,app,6
130575,84.7,822,PayPal,2023-11-25 16:09:12,app,1
130576,922.28,6136,Credit Card,2024-03-18 22:34:51,app,9
130577,640.92,8456,PayPal,2023-12-04 09:07:37,app,9
130578,71.06,8013,PayPal,2023-10-09 19:46:28,app,10
130579,68.91,5348,Bank Transfer,2024-08-14 08:44:10,app,9
130580,610.63,6132,Credit Card,2024-08-14 07:05:34,app,8
130581,640.18,3419,Bank Transfer,2024-05-14 20:21:48,app,8
130582,208.37,5519,PayPal,2023-10-20 14:36:02,app,7
130583,809.73,6977,Credit Card,2024-10-02 03:39:40,app,1
130584,710.63,9299,Bank Transfer,2024-09-27 06:25:06,app,1
130585,485.38,1626,PayPal,2024-03-26 10:19:58,app,8
130586,342.99,4217,Credit Card,2024-03-21 15:10:58,app,2
130587,851.64,1869,Credit Card,2023-11-27 10:26:35,app,10
130588,226.47,1760,Bank Transfer,2024-05-10 09:02:52,app,3
130589,261.68,2403,Bank Transfer,2023-11-12 14:14:15,app,10
130590,468.29,1539,Bank Transfer,2023-10-18 23:55:17,app,2
130591,790.99,2084,Bank Transfer,2024-07-23 21:21:19,app,4
130592,68.86,6285,Bank Transfer,2024-06-03 03:38:23,app,8
130593,359.2,60,Credit Card,2024-04-10 02:38:38,app,2
130594,131.95,2229,PayPal,2024-01-28 01:40:13,app,8
130595,486.62,426,PayPal,2024-04-30 13:15:11,app,3
130596,690.67,2193,Credit Card,2024-04-01 05:21:15,app,2
130597,662.09,5815,Bank Transfer,2024-02-04 12:13:56,app,10
130598,206.7,876,PayPal,2024-09-22 21:02:07,app,6
130599,366.85,5093,Credit Card,2024-07-04 19:06:05,app,4
130600,757.51,7753,Credit Card,2024-04-28 10:58:36,app,8
130601,152.88,9423,PayPal,2024-05-16 15:00:54,app,5
130602,912.19,6404,Bank Transfer,2023-11-28 16:06:23,app,7
130603,809.74,6078,PayPal,2023-12-17 11:28:33,app,3
130604,833.4,1330,Bank Transfer,2024-03-19 16:48:47,app,3
130605,605.22,8506,Bank Transfer,2023-12-12 05:05:20,app,10
130606,752.5,1958,PayPal,2023-11-09 23:46:20,app,4
130607,65.0,7882,PayPal,2024-07-26 05:10:00,app,3
130608,132.22,1845,Bank Transfer,2024-01-24 09:10:31,app,5
130609,44.25,1088,PayPal,2024-05-03 17:17:13,app,10
130610,74.67,8268,PayPal,2024-06-16 04:52:01,app,8
130611,33.86,4611,Bank Transfer,2024-09-11 10:16:33,app,6
130612,727.99,4277,Credit Card,2024-03-06 12:21:04,app,6
130613,327.77,5951,Credit Card,2023-11-19 06:11:41,app,7
130614,655.9,7124,Credit Card,2024-09-28 20:05:26,app,4
130615,344.35,6672,Credit Card,2024-09-07 00:42:28,app,4
130616,125.16,6482,Bank Transfer,2024-02-22 09:18:05,app,4
130617,55.53,6378,PayPal,2024-09-20 19:12:53,app,8
130618,708.57,5026,Credit Card,2024-06-10 03:14:05,app,4
130619,521.13,1693,Bank Transfer,2024-03-17 10:07:40,app,1
130620,305.63,3417,Credit Card,2024-02-15 08:22:34,app,4
130621,273.72,8042,Bank Transfer,2024-09-03 09:56:26,app,7
130622,104.44,2918,Credit Card,2024-01-20 22:12:01,app,7
130623,521.45,7281,PayPal,2024-02-28 07:03:19,app,1
130624,914.71,8863,Bank Transfer,2024-01-26 08:29:50,app,6
130625,506.4,2901,PayPal,2023-10-21 14:25:22,app,2
130626,195.88,7282,Credit Card,2024-02-21 19:31:16,app,3
130627,656.64,2064,Bank Transfer,2024-01-31 09:05:30,app,2
130628,888.64,6196,Credit Card,2024-09-11 02:40:05,app,2
130629,276.09,5857,Bank Transfer,2024-07-05 21:36:29,app,8
130630,527.49,2385,PayPal,2024-08-30 22:09:19,app,8
130631,389.55,8570,PayPal,2024-07-06 17:34:38,app,5
130632,160.11,8656,Bank Transfer,2024-07-23 12:08:20,app,4
130633,723.87,3020,Bank Transfer,2024-07-25 14:13:56,app,7
130634,289.21,4541,Credit Card,2024-01-06 21:51:46,app,5
130635,972.0,4781,PayPal,2024-08-14 07:33:21,app,6
130636,536.69,1792,PayPal,2024-01-07 19:57:01,app,4
130637,71.44,2178,Bank Transfer,2024-08-12 07:25:14,app,1
130638,879.68,3631,Credit Card,2024-09-29 07:33:09,app,2
130639,822.89,8762,PayPal,2024-01-12 08:27:53,app,8
130640,354.52,5135,Credit Card,2024-02-17 00:26:38,app,10
130641,281.06,6049,Bank Transfer,2024-01-15 02:26:50,app,9
130642,957.79,4947,Credit Card,2024-05-13 19:43:05,app,8
130643,448.62,2206,Credit Card,2023-12-01 11:55:18,app,10
130644,196.3,8491,PayPal,2024-04-05 03:12:01,app,9
130645,952.95,8408,PayPal,2024-04-09 10:16:34,app,2
130646,858.2,7818,Credit Card,2024-01-27 13:53:14,app,2
130647,707.2,2305,Bank Transfer,2024-03-08 20:54:20,app,5
130648,424.61,9230,PayPal,2024-05-05 02:19:01,app,2
130649,806.66,8205,Bank Transfer,2024-09-23 17:45:16,app,2
130650,610.59,1234,Bank Transfer,2024-03-28 16:32:34,app,5
130651,471.26,4100,Credit Card,2024-09-03 01:46:43,app,9
130652,149.44,3418,PayPal,2023-11-04 11:44:25,app,6
130653,237.4,1972,Bank Transfer,2024-07-08 09:11:10,app,10
130654,796.95,8503,PayPal,2023-11-28 01:34:44,app,4
130655,279.33,1606,Credit Card,2024-04-13 09:35:10,app,9
130656,757.08,3717,Credit Card,2024-09-09 04:08:27,app,8
130657,310.15,5804,Bank Transfer,2024-06-28 14:16:36,app,5
130658,299.64,8143,Credit Card,2024-09-19 00:13:17,app,10
130659,549.25,7920,PayPal,2024-01-03 00:35:58,app,7
130660,210.11,8807,Credit Card,2024-05-08 03:06:55,app,10
130661,828.36,1108,PayPal,2024-07-15 08:50:59,app,6
130662,835.2,5439,Credit Card,2024-06-24 18:55:10,app,6
130663,351.7,4630,Bank Transfer,2024-01-14 17:09:03,app,8
130664,795.84,1180,Credit Card,2024-06-08 23:18:37,app,1
130665,488.95,816,Bank Transfer,2024-08-12 09:45:59,app,5
130666,891.38,2307,Bank Transfer,2024-05-25 17:25:01,app,2
130667,651.05,6949,Bank Transfer,2024-01-06 11:43:30,app,5
130668,774.98,4300,Bank Transfer,2023-10-06 19:18:17,app,4
130669,975.32,3808,PayPal,2024-06-18 08:16:58,app,3
130670,75.88,833,PayPal,2023-12-05 06:02:30,app,2
130671,331.23,1828,Bank Transfer,2024-08-10 10:40:58,app,2
130672,508.7,2763,Credit Card,2024-06-01 15:56:28,app,7
130673,83.34,4331,Credit Card,2024-05-08 02:59:34,app,8
130674,459.58,3377,Credit Card,2024-06-30 06:07:33,app,7
130675,384.84,5834,Credit Card,2023-12-13 06:25:27,app,2
130676,291.35,6955,Bank Transfer,2024-02-09 10:19:37,app,4
130677,796.57,9632,Credit Card,2024-07-31 17:35:47,app,8
130678,948.46,3759,Credit Card,2023-11-06 00:21:27,app,2
130679,508.0,1576,PayPal,2024-06-26 21:09:49,app,8
130680,141.63,1669,Bank Transfer,2024-04-30 12:12:40,app,4
130681,915.22,2950,Credit Card,2024-08-13 22:28:57,app,5
130682,718.24,3178,Bank Transfer,2024-02-27 18:16:48,app,6
130683,581.44,7112,PayPal,2024-07-28 02:30:47,app,4
130684,416.65,6816,PayPal,2024-01-10 00:02:02,app,5
130685,120.59,8697,Bank Transfer,2024-01-21 12:51:44,app,1
130686,534.19,2835,Credit Card,2024-06-19 08:54:18,app,7
130687,462.93,3794,Bank Transfer,2024-05-22 04:31:17,app,2
130688,234.06,9994,Bank Transfer,2024-03-13 03:14:25,app,10
130689,921.8,2544,Bank Transfer,2024-08-16 01:31:22,app,1
130690,915.51,736,Bank Transfer,2023-10-11 01:53:10,app,5
130691,43.41,613,Bank Transfer,2024-04-28 08:04:38,app,4
130692,325.47,5742,PayPal,2024-04-08 03:30:52,app,4
130693,240.73,7935,Credit Card,2024-06-06 12:22:09,app,9
130694,201.75,2798,Bank Transfer,2024-01-03 07:53:33,app,5
130695,754.6,2173,Bank Transfer,2024-02-26 00:35:02,app,2
130696,205.61,7525,PayPal,2024-02-21 19:30:12,app,3
130697,535.52,6273,PayPal,2023-10-24 19:30:37,app,8
130698,234.92,1083,PayPal,2023-12-25 21:43:08,app,6
130699,398.69,3632,Credit Card,2023-10-27 21:29:16,app,1
130700,278.08,2833,PayPal,2024-06-06 14:41:12,app,10
130701,559.1,1311,PayPal,2024-06-23 16:53:32,app,4
130702,812.25,9410,PayPal,2024-04-26 05:28:52,app,5
130703,604.42,9692,Credit Card,2024-08-19 03:45:04,app,4
130704,461.28,2983,Credit Card,2023-12-23 15:49:27,app,5
130705,156.11,5815,Credit Card,2024-03-21 19:29:41,app,3
130706,209.22,2637,Bank Transfer,2023-11-19 06:23:34,app,3
130707,430.26,1187,PayPal,2023-11-15 18:20:02,app,5
130708,78.35,1810,PayPal,2024-06-02 12:06:33,app,2
130709,794.82,8490,Credit Card,2024-05-01 07:17:51,app,2
130710,782.75,8634,Credit Card,2024-05-02 18:02:05,app,6
130711,426.39,8779,Credit Card,2023-11-21 06:09:01,app,4
130712,787.18,7265,PayPal,2024-08-03 18:02:25,app,10
130713,247.08,4178,Bank Transfer,2023-11-10 20:32:40,app,7
130714,308.2,2343,PayPal,2023-11-22 15:57:35,app,5
130715,984.0,4870,Bank Transfer,2024-09-18 05:48:44,app,7
130716,817.91,8784,Credit Card,2024-08-09 10:50:53,app,9
130717,934.46,4676,Bank Transfer,2024-07-04 22:18:47,app,1
130718,127.92,3593,Bank Transfer,2024-09-09 22:09:13,app,4
130719,206.14,5858,PayPal,2023-12-30 19:48:38,app,8
130720,605.18,5986,Bank Transfer,2024-08-04 04:25:49,app,1
130721,655.03,6408,Credit Card,2024-08-29 13:03:49,app,9
130722,545.1,5008,Credit Card,2024-04-07 23:42:57,app,6
130723,802.37,4780,Bank Transfer,2023-12-14 22:23:21,app,10
130724,507.34,3955,Bank Transfer,2024-07-07 13:26:37,app,3
130725,36.5,5297,PayPal,2023-11-07 17:13:40,app,6
130726,470.35,6411,PayPal,2024-01-20 12:31:32,app,1
130727,795.29,6106,Credit Card,2024-06-06 19:28:44,app,6
130728,692.8,2265,PayPal,2024-08-27 15:23:30,app,8
130729,69.82,4080,Credit Card,2023-10-22 22:21:00,app,10
130730,988.46,4508,Bank Transfer,2024-10-02 04:59:33,app,5
130731,148.16,2777,PayPal,2024-04-22 15:41:29,app,9
130732,217.45,7660,Bank Transfer,2024-02-13 07:04:45,app,3
130733,583.14,9850,Bank Transfer,2024-05-09 08:59:49,app,6
130734,751.68,7885,PayPal,2023-10-18 19:58:34,app,1
130735,508.16,5611,PayPal,2024-10-01 01:53:11,app,9
130736,898.42,7677,Bank Transfer,2023-10-24 21:37:19,app,7
130737,461.9,5926,Credit Card,2024-09-10 07:36:56,app,2
130738,387.87,4439,Credit Card,2024-06-30 15:16:41,app,3
130739,561.14,8071,Credit Card,2023-12-16 09:49:29,app,6
130740,33.1,3731,PayPal,2024-05-01 17:02:15,app,4
130741,243.63,4168,Bank Transfer,2024-06-17 23:35:11,app,10
130742,121.15,7956,Credit Card,2023-10-28 19:28:23,app,8
130743,237.65,8554,Bank Transfer,2024-07-23 11:52:07,app,6
130744,531.06,2883,PayPal,2024-04-09 12:18:41,app,2
130745,261.28,3109,Bank Transfer,2023-11-26 04:58:23,app,9
130746,25.32,9119,Credit Card,2024-05-02 09:38:13,app,10
130747,249.74,8935,Credit Card,2023-11-03 15:21:23,app,9
130748,404.52,6424,Bank Transfer,2024-07-06 00:33:29,app,8
130749,390.69,6793,Bank Transfer,2024-08-04 04:10:26,app,8
130750,702.16,7462,PayPal,2024-05-10 09:42:53,app,7
130751,565.72,8490,PayPal,2024-05-30 08:51:00,app,1
130752,107.59,2898,PayPal,2023-10-22 15:05:43,app,9
130753,969.51,6187,Bank Transfer,2024-02-08 07:37:44,app,1
130754,738.45,6818,PayPal,2024-03-28 04:06:31,app,5
130755,534.29,7344,Credit Card,2023-10-08 10:20:12,app,6
130756,289.53,3129,Credit Card,2024-07-06 06:22:49,app,8
130757,847.63,3777,Bank Transfer,2023-12-22 02:11:28,app,4
130758,613.53,5644,Bank Transfer,2024-07-19 17:38:11,app,7
130759,153.9,4882,Credit Card,2024-03-15 23:44:19,app,3
130760,369.12,6871,Credit Card,2024-09-27 11:33:23,app,1
130761,829.95,9,PayPal,2024-03-25 01:57:55,app,9
130762,31.03,1868,PayPal,2023-11-08 01:16:34,app,2
130763,636.24,8987,PayPal,2024-09-24 10:31:54,app,5
130764,259.52,7000,Credit Card,2024-01-30 20:40:51,app,8
130765,918.67,1452,Credit Card,2024-05-12 13:29:30,app,1
130766,63.64,2328,Bank Transfer,2024-09-03 22:27:27,app,1
130767,748.4,1040,PayPal,2023-10-26 20:38:53,app,8
130768,218.54,3287,PayPal,2024-04-07 04:48:28,app,1
130769,932.62,598,PayPal,2023-12-02 07:22:48,app,4
130770,836.43,2040,Credit Card,2023-11-28 14:38:19,app,9
130771,409.78,6874,Credit Card,2023-10-21 03:06:39,app,7
130772,706.58,9756,PayPal,2024-01-04 14:19:43,app,3
130773,318.33,7217,Bank Transfer,2024-09-02 00:08:52,app,4
130774,75.7,9606,Bank Transfer,2023-10-28 06:14:06,app,9
130775,881.09,450,PayPal,2023-12-07 20:37:10,app,10
130776,428.15,2511,PayPal,2024-04-23 04:57:38,app,10
130777,342.65,1060,Credit Card,2024-07-24 02:07:55,app,7
130778,493.45,4363,Bank Transfer,2023-10-30 17:56:46,app,2
130779,725.5,2713,Bank Transfer,2023-12-08 17:26:50,app,7
130780,71.75,6731,PayPal,2024-06-14 09:40:13,app,6
130781,259.37,1270,PayPal,2024-04-12 04:13:36,app,10
130782,627.32,7791,PayPal,2023-12-10 13:08:21,app,10
130783,778.28,5804,PayPal,2023-12-16 16:19:14,app,2
130784,680.7,3297,Bank Transfer,2024-06-21 12:38:09,app,5
130785,651.87,9068,PayPal,2024-04-09 13:26:41,app,4
130786,935.36,1323,Bank Transfer,2024-01-30 22:27:03,app,4
130787,554.32,3746,Bank Transfer,2024-04-03 18:48:25,app,10
130788,759.47,3308,Credit Card,2024-01-13 02:16:11,app,10
130789,484.64,6020,PayPal,2024-09-24 07:12:48,app,7
130790,39.6,3703,PayPal,2024-09-11 20:09:12,app,5
130791,634.84,5554,PayPal,2024-01-06 02:38:33,app,8
130792,707.96,6078,Bank Transfer,2023-12-01 20:35:57,app,2
130793,49.18,9070,Credit Card,2024-09-16 15:33:55,app,6
130794,792.34,702,Bank Transfer,2023-10-27 19:12:17,app,9
130795,64.07,7567,Credit Card,2023-10-30 07:50:19,app,8
130796,867.02,426,Credit Card,2024-05-17 05:04:14,app,5
130797,993.96,9490,Credit Card,2024-03-16 05:58:33,app,2
130798,852.87,455,PayPal,2024-04-26 12:02:29,app,7
130799,684.34,1689,Bank Transfer,2024-07-06 14:23:37,app,3
130800,935.38,4485,Bank Transfer,2024-01-28 20:51:09,app,4
130801,926.1,4113,PayPal,2024-05-29 06:03:00,app,1
130802,211.76,3474,PayPal,2024-04-09 07:41:36,app,6
130803,872.15,7737,Bank Transfer,2024-07-15 18:44:47,app,6
130804,465.1,536,Bank Transfer,2024-02-20 16:25:11,app,1
130805,434.43,8763,Bank Transfer,2024-07-06 02:46:41,app,7
130806,379.47,2937,PayPal,2024-04-06 06:08:28,app,9
130807,572.99,1447,Bank Transfer,2024-07-18 14:36:47,app,6
